marque,modele_version,cnit,puissance_fiscale,puissance_reelle,bv,urb,ex-urb,mixte,co2,carburant,etiquette_energie,bonus(-)/malus(_),type_2
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76J3BPH16,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76J3BPJ13,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76J3BPL11,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76J3BPL12,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76J3BPN10,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76J3BQF46,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76J3BQH17,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76J3BQI16,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76J3BQL13,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76J3BQN11,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76J3BRF47,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76J3BRI17,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76J3BRN12,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76J3BRP10,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76J3BSK16,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76J3BSN13,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76J3BSP11,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76J3BTK17,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76J3BTP12,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76J3BUP13,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76J3BWI94,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76J3BXI95,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76J3BYI96,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76J3BYK94,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76J3BZI97,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76J3BZK95,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3B0I88,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3B0O64,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3B0O82,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3B1I89,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3B1O65,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3B1O83,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3B2O66,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3B3L88,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3B3O67,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3B4L89,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BLJ00,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BMJ01,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BNJ02,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BPJ03,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BRN20,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BSH72,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BSK42,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BSN21,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BTH73,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BTI90,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BTK43,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BUH74,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BUI91,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BUK26,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BUK44,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BVH75,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BVH84,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BVK27,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BVK45,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BWH85,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BWK28,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BWL72,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BWL90,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BWN34,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BXH86,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BXK29,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BXL73,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BXL91,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BXN35,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BYH87,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BYL74,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BYN18,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BYN36,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BYO80,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BZL75,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BZN19,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BZN37,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 32,MMB76K3BZO81,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56I3BJH30,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56I3BJH31,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56I3BJI30,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56I3BKI31,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56I3BKJ30,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56I3BLJ31,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56I3BLK30,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56I3BMK31,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56I3BPF48,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56I3BPG38,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56I3BQF49,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56I3BQG39,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56J3BPE48,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56J3BPG18,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56J3BPG19,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56J3BPH90,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56J3BQE49,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56J3BQH91,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56J3BRJ90,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56J3BSJ91,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56J3BTL90,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56J3BUL91,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56J3BVN90,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56J3BWN91,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56K3B0N58,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56K3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56K3B1N59,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56K3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56K3BKI02,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56K3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56K3BLI03,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56K3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56K3BLJ20,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56K3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56K3BMJ21,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56K3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56K3BPM12,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56K3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56K3BQM13,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56K3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56K3BUG86,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56K3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56K3BVG87,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56K3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56K3BWK66,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56K3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB56K3BXK67,11.0,110.0,M 6,11.9,7.8,9.3,247.0,GO,F,  1600,MMB56K3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BMH50,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BNH51,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BNI50,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BPF64,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BPG54,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BPI51,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BPJ50,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BPJ51,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BPK50,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BQF65,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BQG55,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BQK51,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BSH56,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BTF68,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BTG58,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BTH57,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BTI56,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BUF69,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BUG59,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BUI57,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BUJ56,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BVJ57,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BVK56,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76I3BWK57,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76I3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76J3BKI10,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76J3BLI11,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76J3BMK10,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76J3BNK11,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76J3BPE64,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76J3BPG34,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76J3BPG35,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76J3BPM10,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76J3BPM11,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76J3BQE65,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76J3BQO10,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76J3BRO11,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76J3BSG38,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76J3BTE68,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76J3BTG39,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76J3BUE69,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76J3BUM16,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76J3BVM17,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76J3BWO16,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76J3BXO17,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76J3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76K3B0K95,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76K3B2K88,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76K3B3K89,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76K3B3N86,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76K3B4N87,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76K3BMI20,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76K3BNH04,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76K3BNI21,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76K3BPH05,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76K3BQI24,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76K3BRH08,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76K3BRI25,11.0,110.0,A 5,11.7,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
MERCEDES-BENZ,SPRINTER 315 CDI 37,MMB76K3BRJ42,11.0,110.0,A 5,11.5,7.9,9.3,247.0,GO,F,  1600,MMB76K3B
