marque,modele_version,mine,cnit,carburant,puissance_fiscale,puissance_reelle,bv,urb,ex_urb,mixte,co2,mois_annee
SSANGYONG,REXTON 270 XDi BVA,MSS8714CQ590,RJRDDAF17,GO,11,121.0,A 5,11.8,8.0,9.4,250.0,Janvier 2006
SSANGYONG,REXTON 270 XDi BVM 5PL,MSS6714C5453,RJRDDAF21,GO,11,121.0,M 5,10.7,7.4,8.6,228.0,Janvier 2006
SSANGYONG,REXTON 270 XDi BVM 7PL,MSS6714CJ589,RJRDDAF11,GO,11,121.0,M 5,10.7,7.4,8.6,228.0,Janvier 2006
SSANGYONG,RODIUS 270 XDi BVA,MSS8714DT398,AJAFTLBFC51,GO,12,121.0,A 5,12.5,8.4,9.9,264.0,Janvier 2006
SSANGYONG,RODIUS 270 XDi BVM,MSS6714DM397,AJAFTLBFC21,GO,11,121.0,M 5,11.7,7.7,9.2,245.0,Janvier 2006
SUBARU,FORESTER 2.0L BVA4,MJB4714DJ470,SGSG5530,ES,10,116.0,A 4,12.3,7.6,9.3,220.0,Janvier 2006
SUBARU,FORESTER 2.0L BVM,MJB2714DA468,SGSG5030,ES,10,116.0,M 5,12.3,7.5,9.3,220.0,Janvier 2006
SUBARU,FORESTER 2.5L XT BVA4,MJB4914DH474,SGSG9550,ES,16,169.0,A 4,14.3,8.3,10.5,250.0,Janvier 2006
SUBARU,FORESTER 2.5L XT BVM,MJB2914D9472,SGSG9050,ES,16,169.0,M 5,14.7,8.4,10.7,254.0,Janvier 2006
SUBARU,IMPREZA 4P 2.0L BVA4,MJB4712CP507,GD95G0,ES,10,118.0,A 4,12.0,6.9,8.7,207.0,Janvier 2006
SUBARU,IMPREZA 4P 2.0L BVM,MJB2712CH505,GD90G0,ES,10,118.0,M 5,12.5,7.0,9.0,214.0,Janvier 2006
SUBARU,IMPREZA 4P 2.5L STI BVM6,MJB2912CG509,GDF0L0,ES,19,206.0,M 6,15.3,8.3,10.9,257.0,Janvier 2006
SUBARU,IMPREZA 4P 2.5L WRX BVM,MJB2912CJ511,GDG0J0,ES,15,169.0,M 5,14.4,7.9,10.3,244.0,Janvier 2006
SUBARU,IMPREZA 5P 2.0L BVA 4,MJB4714CH592,GG95G0,ES,10,118.0,A 4,12.0,6.9,8.7,207.0,Janvier 2006
SUBARU,IMPREZA 5P 2.0L BVM,MJB2714C9590,GG90G0,ES,10,118.0,M 5,12.5,7.0,9.0,214.0,Janvier 2006
SUBARU,IMPREZA 5P 2.5L WRX BVM,MJB2914C8594,GGG0J0,ES,15,169.0,M 5,14.4,7.9,10.3,244.0,Janvier 2006
SUBARU,JUSTY 1.5L BVM,MJB2304B2952,NHY81SMT,ES,6,73.0,M 5,9.1,6.1,7.2,172.0,Janvier 2006
SUBARU,LEGACY 2.0L BVA4 BREAK,MJB4714A8488,BL/BPBP55N0,ES,10,121.0,A 4,11.9,7.0,8.8,207.0,Janvier 2006
SUBARU,LEGACY 2.0L BVM BREAK,MJB2714A0486,BL/BPBP50N0,ES,11,121.0,M 5,12.4,7.0,9.0,212.0,Janvier 2006
SUBARU,LEGACY 3.0L BVA5 BREAK,MJB4914AB496,BL/BPBPE5C0,ES,16,180.0,A 5,13.9,7.5,9.9,233.0,Janvier 2006
SUBARU,LEGACY 4P 2.0L BVA4,MJB4712AJ478,BL/BPBL55N0,ES,10,121.0,A 4,11.7,6.7,8.5,202.0,Janvier 2006
SUBARU,LEGACY 4P 2.0L BVM,MJB2712AB476,BL/BPBL50N0,ES,10,121.0,M 5,12.2,6.8,8.7,207.0,Janvier 2006
SUBARU,LEGACY 4P 3.0L BVA5,MJB4912AJ482,BL/BPBLE5C0,ES,16,180.0,A 5,13.9,7.3,9.7,229.0,Janvier 2006
SUBARU,LEGACY 4P SPECS B BVA5,MJB4912AK484,BL/BPBLE5L0,ES,16,180.0,A 5,13.9,7.3,9.7,229.0,Janvier 2006
SUBARU,LEGACY 4P SPECS B BVM6,MJB2912AA480,BL/BPBLE0L0,ES,17,180.0,M 6,17.7,8.9,12.1,286.0,Janvier 2006
SUBARU,LEGACY OUTBACK 2.5L BVA4,MJB4714AC492,BL/BPBP95D0,ES,11,121.0,A 4,12.3,6.9,8.9,210.0,Janvier 2006
SUBARU,LEGACY OUTBACK 2.5L BVM,MJB2714A4490,BL/BPBP90D0,ES,11,121.0,M 5,12.3,6.9,8.9,210.0,Janvier 2006
SUBARU,LEGACY OUTBACK 3.0L BVA5,MJB4914AC497,BL/BPBPE5E0,ES,16,180.0,A 5,13.9,7.5,9.9,233.0,Janvier 2006
SUBARU,LEGACY SPECS B BVA5 BREAK,MJB4914AF500,BL/BPBPE5L0,ES,16,180.0,A 5,13.9,7.5,9.9,233.0,Janvier 2006
SUBARU,LEGACY SPECS B BVM6 BREAK,MJB2914A3494,BL/BPBPE0L0,ES,18,180.0,M 6,18.0,8.9,12.3,290.0,Janvier 2006
SUZUKI,GRAND VITARA 3P 1.6L VVT,MJS2304J0476,JTA74V5MT,ES,8,78.0,M 5,10.6,7.6,8.7,210.0,Janvier 2006
SUZUKI,GRAND VITARA 3P 1.9L DDIS,MJS6504J1506,JTA44V5MT,GO,8,95.0,M 5,7.4,9.0,6.5,195.0,Janvier 2006
SUZUKI,GRAND VITARA 5P 1.9L DDIS,MJS6504J2507,JTD44V5MT,GO,9,95.0,M 5,7.7,9.4,6.7,205.0,Janvier 2006
SUZUKI,GRAND VITARA 5P 2.0L,MJS2604JW478,JTD54V5MT,ES,9,103.0,M 5,11.6,7.6,9.1,220.0,Janvier 2006
SUZUKI,GRAND VITARA 5P 2.0L AUTO,MJS4604J1477,JTD54V4AT,ES,10,103.0,A 4,12.1,7.9,9.4,228.0,Janvier 2006
SUZUKI,IGNIS 1.3L DDIS,MJS5104DJ342,MHX91SMT,GO,4,51.0,M 5,6.2,4.4,5.0,133.0,Janvier 2006
SUZUKI,IGNIS 1.3L VVT,MJS1204DT319,MHX51SMT,ES,6,68.6,M 5,8.3,5.5,6.5,154.0,Janvier 2006
SUZUKI,IGNIS 1.5L 4X4,MJS2304DS341,MHY81SMT,ES,6,73.0,M 5,9.1,6.1,7.2,172.0,Janvier 2006
SUZUKI,JIMNY BERLINE,MJS2204KH430,FJB43V5MT,ES,6,62.5,M 5,9.3,6.2,7.3,174.0,Janvier 2006
SUZUKI,JIMNY BERLINE 1.3L VVT,MJS2204KP473,FJB43V5M/T,ES,6,62.5,M 5,9.3,6.2,7.3,174.0,Janvier 2006
SUZUKI,JIMNY BERLINE 1.5L DDIS,MJS6204K6479,FJB53V5MT,GO,6,63.0,M 5,7.0,5.6,6.1,162.0,Janvier 2006
SUZUKI,JIMNY BERLINE BVA,MJS4204KM429,FJB43V4AT,ES,6,62.5,A 4,9.9,6.6,7.8,184.0,Janvier 2006
SUZUKI,JIMNY CABRIOLET 1.3L VVT,MJS2204KM471,FJB43C5M/T,ES,6,62.5,M 5,9.3,6.2,7.3,174.0,Janvier 2006
SUZUKI,SWIFT 3P 1.3L,MJS1201GP450,MZA11SMT4S,ES,5,67.5,M 5,8.0,5.0,6.1,143.0,Janvier 2006
SUZUKI,SWIFT 3P 1.3L BOITE ROBOTISEE,MJS3201GW452,MZA11SMTA4S,ES,6,67.5,A 5,7.8,5.1,6.1,148.0,Janvier 2006
SUZUKI,SWIFT 3P 1.3L DDIS,MJS5101G7467,MZA91SMT4S,GO,4,51.0,M 5,5.7,4.0,4.6,122.0,Janvier 2006
SUZUKI,SWIFT 5P 1.3L,MJS1202G8432,MZC11SMT,ES,6,67.5,M 5,8.0,5.1,6.2,148.0,Janvier 2006
SUZUKI,SWIFT 5P 1.3L BOITE ROBOTISEE,MJS3202GF433,MZC11SMTA,ES,6,67.5,A 5,8.0,5.2,6.2,152.0,Janvier 2006
SUZUKI,SWIFT 5P 1.3L DDIS,MJS5102GB469,MZC91SMT,GO,4,51.0,M 5,5.7,4.0,4.6,122.0,Janvier 2006
SUZUKI,WAGON R+ 1.2L 16V,MJS1102H5438,H00AE111A06A4DCDA5,ES,5,59.0,M 5,7.6,5.1,6.0,144.0,Janvier 2006
SUZUKI,WAGON R+ 1.3L DDIS,MJS5102H1458,H00AD111A07A5EBCB5,GO,4,51.0,M 5,6.3,4.1,4.9,132.0,Janvier 2006
TOYOTA,AVENSIS 4P 115 D-4D,MJT5462PV152,T25CDT250(E)CDT250L-AEMEYW(1E),GO,7,85.0,M 5,7.5,4.9,5.8,155.0,Janvier 2006
TOYOTA,AVENSIS 4P 115 D-4D,MJT5462PW153,T25CDT250(E)CDT250L-AEMGYW(1E),GO,7,85.0,M 5,7.5,4.9,5.8,155.0,Janvier 2006
TOYOTA,AVENSIS 4P 115 D-4D,MJT5462PX154,T25CDT250(E)CDT250L-AEMNYW(1E),GO,7,85.0,M 5,7.5,4.9,5.8,155.0,Janvier 2006
TOYOTA,AVENSIS 4P 150 D-4D BVM6,MJT5662PL122,T25ADT251(E)ADT251L-AEFEYW(1E),GO,9,110.0,M 6,7.6,4.9,5.9,156.0,Janvier 2006
TOYOTA,AVENSIS 4P 150 D-4D BVM6,MJT5662PN124,T25ADT251(E)ADT251L-AEFGYW(1E),GO,9,110.0,M 6,7.6,4.9,5.9,156.0,Janvier 2006
TOYOTA,AVENSIS 4P 177 D-4D BVM6,MJT5762PW123,T25ADT251(E)ADT251L-AEFGXW(1E),GO,10,130.0,M 6,7.6,5.2,6.1,161.0,Janvier 2006
TOYOTA,AVENSIS 5P 115 D-4D,MJT5462PJ201,T25CDT250(L)CDT250L-ALMEYW(1E),GO,7,85.0,M 5,7.5,4.9,5.8,155.0,Janvier 2006
TOYOTA,AVENSIS 5P 115 D-4D,MJT5462PK202,T25CDT250(L)CDT250L-ALMGYW(1E),GO,7,85.0,M 5,7.5,4.9,5.8,155.0,Janvier 2006
TOYOTA,AVENSIS 5P 115 D-4D,MJT5462PL203,T25CDT250(L)CDT250L-ALMNYW(1E),GO,7,85.0,M 5,7.5,4.9,5.8,155.0,Janvier 2006
TOYOTA,AVENSIS 5P 130 VVT-i,MJT1562PR211,T25ZZT251(L)ZZT251L-ALMEKW(1E),ES,8,95.0,M 5,9.4,5.8,7.2,171.0,Janvier 2006
TOYOTA,AVENSIS 5P 130 VVT-i,MJT1562PS212,T25ZZT251(L)ZZT251L-ALMGKW(1E),ES,8,95.0,M 5,9.4,5.8,7.2,171.0,Janvier 2006
TOYOTA,AVENSIS 5P 130 VVT-i,MJT1562PT213,T25ZZT251(L)ZZT251L-ALMNKW(1E),ES,8,95.0,M 5,9.4,5.8,7.2,171.0,Janvier 2006
TOYOTA,AVENSIS 5P 130 VVT-i BVA,MJT3562P0214,T25ZZT251(L)ZZT251L-ALPEKW(1E),ES,8,95.0,A 4,10.3,6.3,7.7,187.0,Janvier 2006
TOYOTA,AVENSIS 5P 130 VVT-i BVA,MJT3562P1215,T25ZZT251(L)ZZT251L-ALPGKW(1E),ES,8,95.0,A 4,10.3,6.3,7.7,187.0,Janvier 2006
TOYOTA,AVENSIS 5P 150 D-4D BVM6,MJT5662P3176,T25ADT251(L)ADT251L-ALFEYW(1E),GO,9,110.0,M 6,7.6,4.9,5.9,156.0,Janvier 2006
TOYOTA,AVENSIS 5P 150 D-4D BVM6,MJT5662P5178,T25ADT251(L)ADT251L-ALFGYW(1E),GO,9,110.0,M 6,7.6,4.9,5.9,156.0,Janvier 2006
TOYOTA,AVENSIS 5P 165 VVT-i BVA5,MJT3762P4198,T25AZT251(L)AZT251L-ALAGHW(1E),ES,11,120.0,A 5,13.5,7.2,9.5,227.0,Janvier 2006
TOYOTA,AVENSIS 5P 177 D-4D BVM6,MJT5762PE177,T25ADT251(L)ADT251L-ALFGXW(1E),GO,10,130.0,M 6,7.6,5.2,6.1,161.0,Janvier 2006
TOYOTA,AVENSIS BREAK 115 D-4D,MJT5464P0250,T25CDT250(W)CDT250L-AWMNYW(1E),GO,7,85.0,M 5,7.7,5.1,6.0,158.0,Janvier 2006
TOYOTA,AVENSIS BREAK 115 D-4D,MJT5464PY248,T25CDT250(W)CDT250L-AWMEYW(1E),GO,7,85.0,M 5,7.7,5.1,6.0,158.0,Janvier 2006
TOYOTA,AVENSIS BREAK 115 D-4D,MJT5464PZ249,T25CDT250(W)CDT250L-AWMGYW(1E),GO,7,85.0,M 5,7.7,5.1,6.0,158.0,Janvier 2006
TOYOTA,AVENSIS BREAK 150 D-4D BVM6,MJT5664PV225,T25ADT251(W)ADT251L-AWFEYW(1E),GO,9,110.0,M 6,7.7,4.9,6.0,158.0,Janvier 2006
TOYOTA,AVENSIS BREAK 150 D-4D BVM6,MJT5664PX227,T25ADT251(W)ADT251L-AWFGYW(1E),GO,9,110.0,M 6,7.7,4.9,6.0,158.0,Janvier 2006
TOYOTA,AVENSIS BREAK 177 D-4D BVM6,MJT5764P6226,T25ADT251(W)ADT251L-AWFGXW(1E),GO,10,130.0,M 6,7.6,5.3,6.2,163.0,Janvier 2006
TOYOTA,AVENSIS VERSO 115 D-4D,MJT5466P7095,M2CLM20(W)CLM20L-ARMDYW(1F),GO,7,85.0,M 5,8.1,5.6,6.5,173.0,Janvier 2006
TOYOTA,AVENSIS VERSO 115 D-4D,MJT5466P8096,M2CLM20(W)CLM20L-ARMDYW(2F),GO,7,85.0,M 5,8.1,5.6,6.5,173.0,Janvier 2006
TOYOTA,AVENSIS VERSO 150 VVT-i BVA,MJT3666PA084,M2ACM20(W)ACM20L-ARSDKW(1F),ES,10,110.0,A 4,11.8,7.3,8.9,213.0,Janvier 2006
TOYOTA,AVENSIS VERSO 150 VVT-i TO,MJT1666P2082,M2ACM20(W)ACM20L-ARMDKW(1F),ES,10,110.0,M 5,11.3,6.8,8.5,202.0,Janvier 2006
TOYOTA,AYGO 3P 1.0 VVT-i,MJT1061V0266,AB1KGB10(G)KGB10L-AGMGKW(1B),ES,4,50.0,M 5,5.5,4.1,4.6,109.0,Janvier 2006
TOYOTA,AYGO 3P 1.0 VVT-i,MJT1061V1267,AB1KGB10(G)KGB10L-AGMRKW(1B),ES,4,50.0,M 5,5.5,4.1,4.6,109.0,Janvier 2006
TOYOTA,AYGO 3P 1.0 VVT-i,MJT1061V7104,AB1KGB10(G)KGB10L-AGMGKW(1A),ES,4,50.0,M 5,5.5,4.1,4.6,109.0,Janvier 2006
TOYOTA,AYGO 3P 1.0 VVT-i,MJT1061V8105,AB1KGB10(G)KGB10L-AGMRKW(1A),ES,4,50.0,M 5,5.5,4.1,4.6,109.0,Janvier 2006
TOYOTA,AYGO 3P 1.0 VVT-i MultiMode,MJT3061V5265,AB1KGB10(G)KGB10L-AGGGKW(1B),ES,4,50.0,A 5,5.5,4.1,4.6,109.0,Janvier 2006
TOYOTA,AYGO 3P 1.0 VVT-i MultiMode,MJT3061VC103,AB1KGB10(G)KGB10L-AGGGKW(1A),ES,4,50.0,A 5,5.5,4.1,4.6,109.0,Janvier 2006
TOYOTA,AYGO 3P 1.4 D,MJT5061VT283,AB1WNB10(G)WNB10L-AGMGXW(1B),GO,3,40.0,M 5,5.3,3.4,4.1,109.0,Janvier 2006
TOYOTA,AYGO 5P 1.0 VVT-i,MJT1062VB275,AB1KGB10(H)KGB10L-AHMGKW(1B),ES,4,50.0,M 5,5.5,4.1,4.6,109.0,Janvier 2006
TOYOTA,AYGO 5P 1.0 VVT-i,MJT1062VC276,AB1KGB10(H)KGB10L-AHMRKW(1B),ES,4,50.0,M 5,5.5,4.1,4.6,109.0,Janvier 2006
TOYOTA,AYGO 5P 1.0 VVT-i,MJT1062VJ113,AB1KGB10(H)KGB10L-AHMGKW(1A),ES,4,50.0,M 5,5.5,4.1,4.6,109.0,Janvier 2006
TOYOTA,AYGO 5P 1.0 VVT-i,MJT1062VJ114,AB1KGB10(H)KGB10L-AHMRKW(1A),ES,4,50.0,M 5,5.5,4.1,4.6,109.0,Janvier 2006
TOYOTA,AYGO 5P 1.0 VVT-i MultiMode,MJT3062VG274,AB1KGB10(H)KGB10L-AHGGKW(1B),ES,4,50.0,A 5,5.5,4.1,4.6,109.0,Janvier 2006
TOYOTA,AYGO 5P 1.0 VVT-i MultiMode,MJT3062VN112,AB1KGB10(H)KGB10L-AHGGKW(1A),ES,4,50.0,A 5,5.5,4.1,4.6,109.0,Janvier 2006
TOYOTA,AYGO 5P 1.4 D,MJT5062VY286,AB1WNB10(H)WNB10L-AHMGXW(1B),GO,3,40.0,M 5,5.3,3.4,4.1,109.0,Janvier 2006
TOYOTA,CELICA COUPE 145 VVT-i BVM6,MJT1651AQ703,T23ZZT230(L)ZZT230L-BLFGHW(1H),ES,9,105.0,M 6,10.3,6.2,7.7,185.0,Janvier 2006
TOYOTA,CELICA COUPE 190 VVTL-i BVM6,MJT1851AD706,T23ZZT231(L)ZZT231L-BLFVFW(1H),ES,12,141.0,M 6,11.5,6.6,8.4,200.0,Janvier 2006
TOYOTA,COROLLA 3P 100 VVT-i,MJT1351ES670,E12UZZE120(G)ZZE120L-DGMDKW(1G),ES,6,71.0,M 5,8.4,5.7,6.7,159.0,Janvier 2006
TOYOTA,COROLLA 3P 110 VVT-i,MJT1451EP681,E12UZZE121(G)ZZE121L-DGMNKW(1G),ES,7,81.0,M 5,9.0,5.9,7.0,168.0,Janvier 2006
TOYOTA,COROLLA 3P 110 VVT-i BVA,MJT3451EV682,E12UZZE121(G)ZZE121L-DGPNKW(1G),ES,7,81.0,A 4,10.6,6.4,7.9,190.0,Janvier 2006
TOYOTA,COROLLA 3P 115 D-4D,MJT5451ES648,E12UCDE120X(G)CDE120L-DGMDXW(1G),GO,7,85.0,M 5,7.2,4.7,5.6,149.0,Janvier 2006
TOYOTA,COROLLA 3P 115 D-4D,MJT5451ET649,E12UCDE120X(G)CDE120L-DGMNXW(1G),GO,7,85.0,M 5,7.3,4.8,5.7,151.0,Janvier 2006
TOYOTA,COROLLA 3P 90 D-4D,MJT5251EJ658,E12UNDE120(G)NDE120L-DGMDYW(1G),GO,5,66.0,M 5,5.8,4.3,4.8,128.0,Janvier 2006
TOYOTA,COROLLA 3P 90 D-4D,MJT5251EJ659,E12UNDE120(G)NDE120L-DGMNYW(1G),GO,5,66.0,M 5,5.8,4.3,4.8,128.0,Janvier 2006
TOYOTA,COROLLA 3P 90 D-4D MultiMode,MJT7251EM656,E12UNDE120(G)NDE120L-DGGDYW(1G),GO,5,66.0,A 5,5.6,4.3,4.8,126.0,Janvier 2006
TOYOTA,COROLLA 3P 90 D-4D MultiMode,MJT7251EN657,E12UNDE120(G)NDE120L-DGGNYW(1G),GO,5,66.0,A 5,5.6,4.3,4.8,126.0,Janvier 2006
TOYOTA,COROLLA 5P 100 VVT-i,MJT1352EL722,E12JZZE120(H)ZZE120L-AHMDKW(1E),ES,6,71.0,M 5,8.4,5.7,6.7,159.0,Janvier 2006
TOYOTA,COROLLA 5P 110 VVT-i,MJT1452E2729,E12JZZE121(H)ZZE121L-AHMNKW(1E),ES,7,81.0,M 5,9.0,5.9,7.0,168.0,Janvier 2006
TOYOTA,COROLLA 5P 110 VVT-i BVA,MJT3452E9730,E12JZZE121(H)ZZE121L-AHPDKW(1E),ES,7,81.0,A 4,10.6,6.4,7.9,190.0,Janvier 2006
TOYOTA,COROLLA 5P 115 D-4D,MJT5452EW650,E12UCDE120X(H)CDE120L-DHMDXW(1G),GO,7,85.0,M 5,7.3,4.8,5.7,151.0,Janvier 2006
TOYOTA,COROLLA 5P 115 D-4D,MJT5452EX651,E12UCDE120X(H)CDE120L-DHMNXW(1G),GO,7,85.0,M 5,7.3,4.8,5.7,151.0,Janvier 2006
TOYOTA,COROLLA 5P 90 D-4D,MJT5252EQ664,E12UNDE120(H)NDE120L-DHMDYW(1G),GO,5,66.0,M 5,5.8,4.3,4.8,128.0,Janvier 2006
TOYOTA,COROLLA 5P 90 D-4D,MJT5252ER665,E12UNDE120(H)NDE120L-DHMNYW(1G),GO,5,66.0,M 5,5.8,4.3,4.8,128.0,Janvier 2006
TOYOTA,COROLLA 5P 90 D-4D MultiMode,MJT7252EU662,E12UNDE120(H)NDE120L-DHGDYW(1G),GO,5,66.0,A 5,5.6,4.3,4.8,126.0,Janvier 2006
TOYOTA,COROLLA 5P 90 D-4D MultiMode,MJT7252EV663,E12UNDE120(H)NDE120L-DHGNYW(1G),GO,5,66.0,A 5,5.6,4.3,4.8,126.0,Janvier 2006
TOYOTA,COROLLA BREAK 115 D-4D,MJT5454E5874,E12TCDE120X(W)CDE120L-DWMNXW(1G),GO,7,85.0,M 5,7.3,4.9,5.7,152.0,Janvier 2006
TOYOTA,COROLLA BREAK 90 D-4D,MJT5254EP878,E12TNDE120(W)NDE120L-DWMDYW(1G),GO,5,66.0,M 5,5.8,4.3,4.8,128.0,Janvier 2006
TOYOTA,COROLLA VERSO 110 VVT-i 5PL,MJT1464EB345,R1ZNR10(W)ZNR10L-GWMDKW(1D),ES,7,81.0,M 5,9.5,6.4,7.5,178.0,Janvier 2006
TOYOTA,COROLLA VERSO 110 VVT-i 5PL,MJT1464EC346,R1ZNR10(W)ZNR10L-GWMEKW(1D),ES,7,81.0,M 5,9.5,6.4,7.5,178.0,Janvier 2006
TOYOTA,COROLLA VERSO 110 VVT-i 7PL,MJT1462E1339,R1ZNR10(R)ZNR10L-GRMDKW(1D),ES,7,81.0,M 5,9.5,6.4,7.5,178.0,Janvier 2006
TOYOTA,COROLLA VERSO 110 VVT-i 7PL,MJT1462E2340,R1ZNR10(R)ZNR10L-GRMEKW(1D),ES,7,81.0,M 5,9.5,6.4,7.5,178.0,Janvier 2006
TOYOTA,COROLLA VERSO 115 D-4D 5PL,MJT5454EX611,R1CUR12(W)CUR10L-GWMDYW(1B),GO,7,85.0,M 5,7.8,5.3,6.2,165.0,Janvier 2006
TOYOTA,COROLLA VERSO 115 D-4D 5PL,MJT5454EY612,R1CUR12(W)CUR10L-GWMEYW(1B),GO,7,85.0,M 5,7.8,5.3,6.2,165.0,Janvier 2006
TOYOTA,COROLLA VERSO 115 D-4D 7PL,MJT5454EV609,R1CUR12(W)CUR10L-GRMDYW(1B),GO,7,85.0,M 5,7.8,5.3,6.2,165.0,Janvier 2006
TOYOTA,COROLLA VERSO 115 D-4D 7PL,MJT5454EW610,R1CUR12(W)CUR10L-GRMEYW(1B),GO,7,85.0,M 5,7.8,5.3,6.2,165.0,Janvier 2006
TOYOTA,COROLLA VERSO 130 VVT-i 5PL,MJT1564E1361,R1ZNR20(W)ZNR11L-GWMEKW(1D),ES,8,95.0,M 5,9.9,6.5,7.7,184.0,Janvier 2006
TOYOTA,COROLLA VERSO 130 VVT-i 7PL,MJT1562EP352,R1ZNR20(R)ZNR11L-GRMEKW(1D),ES,8,95.0,M 5,9.9,6.5,7.7,184.0,Janvier 2006
TOYOTA,COROLLA VERSO 130 VVT-i MultiMode 7PL,MJT3562ES350,R1ZNR20(R)ZNR11L-GRGEKW(1D),ES,8,95.0,A 5,9.4,6.4,7.5,179.0,Janvier 2006
TOYOTA,COROLLA VERSO 136 D-4D BVM6 5PL,MJT5564EN335,R1AUR10(WT)AUR10L-GWFDYW(1D),GO,8,100.0,M 6,8.0,5.3,6.3,167.0,Janvier 2006
TOYOTA,COROLLA VERSO 136 D-4D BVM6 5PL,MJT5564EP336,R1AUR10(WT)AUR10L-GWFEYW(1D),GO,8,100.0,M 6,8.0,5.3,6.3,167.0,Janvier 2006
TOYOTA,COROLLA VERSO 136 D-4D BVM6 7PL,MJT5562EC328,R1AUR10(RT)AUR10L-GRFDYW(1D),GO,8,100.0,M 6,8.0,5.3,6.3,167.0,Janvier 2006
TOYOTA,COROLLA VERSO 136 D-4D BVM6 7PL,MJT5562ED329,R1AUR10(RT)AUR10L-GRFEYW(1D),GO,8,100.0,M 6,8.1,5.4,6.4,170.0,Janvier 2006
TOYOTA,COROLLA VERSO 177 D-4D BVM6 5PL,MJT5764E6334,R1AUR10(WH)AUR10L-GWFEXW(1D),GO,10,130.0,M 6,8.3,5.7,6.6,175.0,Janvier 2006
TOYOTA,COROLLA VERSO 177 D-4D BVM6 7PL,MJT5762ET325,R1AUR10(RH)AUR10L-GRFEXW(1D),GO,11,130.0,M 6,8.5,5.8,6.8,178.0,Janvier 2006
TOYOTA,HI ACE 100 D-4D 8PL,MJT5353FH254,H1KLH12H(V)KLH12L-RGMDHW(1J),GO,8,75.0,M 5,11.0,7.4,8.7,232.0,Janvier 2006
TOYOTA,HI ACE 100 D-4D 8PL,MJT5366F4101,H1KLH12H(V)KLH12L-RGMDHW(5J),GO,8,75.0,M 5,11.0,7.4,8.7,232.0,Janvier 2006
TOYOTA,HI ACE 100 D-4D 8PL,MJT5366F5102,H1KLH12H(V)KLH12L-RGMDHW(8J),GO,8,75.0,M 5,11.0,7.4,8.7,232.0,Janvier 2006
TOYOTA,LAND CRUISER 3P 165 D-4D BVA5,MJT8754UN837,J12(EU)KDJ125(J)KDJ125L-GJAEYW(6C),GO,11,122.0,A 5,11.4,7.5,8.9,240.0,Janvier 2006
TOYOTA,LAND CRUISER 3P 165 D-4D BVA5,MJT8764UL446,J12(EU)KDJ125(J)KDJ125L-GJAEYW(1D),GO,11,122.0,A 5,11.4,7.5,8.9,240.0,Janvier 2006
TOYOTA,LAND CRUISER 3P 165 D-4D BVA5,MJT8764UM447,J12(EU)KDJ125(J)KDJ125L-GJAEYW(2D),GO,11,122.0,A 5,11.4,7.5,8.9,240.0,Janvier 2006
TOYOTA,LAND CRUISER 3P 165 D-4D BVA5,MJT8764UN448,J12(EU)KDJ125(J)KDJ125L-GJAEYW(5D),GO,11,122.0,A 5,11.4,7.5,8.9,240.0,Janvier 2006
TOYOTA,LAND CRUISER 3P 165 D-4D BVA5,MJT8764UP449,J12(EU)KDJ125(J)KDJ125L-GJAEYW(6D),GO,11,122.0,A 5,11.4,7.5,8.9,240.0,Janvier 2006
TOYOTA,LAND CRUISER 3P 165 D-4D BVM6,MJT6754U8839,J12(EU)KDJ125(J)KDJ125L-GJFEYW(2C),GO,11,122.0,M 6,11.0,7.9,9.0,242.0,Janvier 2006
TOYOTA,LAND CRUISER 3P 165 D-4D BVM6,MJT6754UA841,J12(EU)KDJ125(J)KDJ125L-GJFEYW(6C),GO,11,122.0,M 6,11.0,7.9,9.0,242.0,Janvier 2006
TOYOTA,LAND CRUISER 3P 165 D-4D BVM6,MJT6764U8450,J12(EU)KDJ125(J)KDJ125L-GJFEYW(1D),GO,11,122.0,M 6,11.0,7.9,9.0,242.0,Janvier 2006
TOYOTA,LAND CRUISER 3P 165 D-4D BVM6,MJT6764U9451,J12(EU)KDJ125(J)KDJ125L-GJFEYW(2D),GO,11,122.0,M 6,11.0,7.9,9.0,242.0,Janvier 2006
TOYOTA,LAND CRUISER 3P 165 D-4D BVM6,MJT6764UA452,J12(EU)KDJ125(J)KDJ125L-GJFEYW(5D),GO,11,122.0,M 6,11.0,7.9,9.0,242.0,Janvier 2006
TOYOTA,LAND CRUISER 3P 165 D-4D BVM6,MJT6764UB453,J12(EU)KDJ125(J)KDJ125L-GJFEYW(6D),GO,11,122.0,M 6,11.0,7.9,9.0,242.0,Janvier 2006
TOYOTA,LAND CRUISER 3P 250 VVT-i BVA5,MJT4954US773,J12(EU)GRJ125(J)GRJ125L-GJAEKW(6C),ES,18,183.0,A 5,16.9,10.1,12.6,301.0,Janvier 2006
TOYOTA,LAND CRUISER 3P 250 VVT-i BVA5,MJT4964UE395,J12(EU)GRJ125(J)GRJ125L-GJAEKW(2D),ES,18,183.0,A 5,16.9,10.1,12.6,301.0,Janvier 2006
TOYOTA,LAND CRUISER 3P 250 VVT-i BVA5,MJT4964UF396,J12(EU)GRJ125(J)GRJ125L-GJAEKW(5D),ES,18,183.0,A 5,16.9,10.1,12.6,301.0,Janvier 2006
